2023-12-23 13:19:58.8143–TRACE–2023/12/23 13:19:58:8055| 0|  COM5| S |11
2023-12-23 13:55:34.7550–TRACE–2023/12/23 13:55:34:7536| 0|  COM5| S |FA52010601
2023-12-23 13:55:34.7583–TRACE–2023/12/23 13:55:34:7583| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:34.9151–TRACE–2023/12/23 13:55:34:9137| 0|  COM5| S |FA52010601
2023-12-23 13:55:34.9151–TRACE–2023/12/23 13:55:34:9184| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:35.0970–TRACE–2023/12/23 13:55:35:0956| 0|  COM5| S |FA52010601
2023-12-23 13:55:35.0970–TRACE–2023/12/23 13:55:35:1003| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:35.3049–TRACE–2023/12/23 13:55:35:3036| 0|  COM5| S |FA52010601
2023-12-23 13:55:35.3081–TRACE–2023/12/23 13:55:35:3081| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:35.4876–TRACE–2023/12/23 13:55:35:4859| 0|  COM5| S |FA52010601
2023-12-23 13:55:35.4876–TRACE–2023/12/23 13:55:35:4906| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:35.6571–TRACE–2023/12/23 13:55:35:6557| 0|  COM5| S |FA52010601
2023-12-23 13:55:35.6571–TRACE–2023/12/23 13:55:35:6606| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:35.8011–TRACE–2023/12/23 13:55:35:7997| 0|  COM5| S |FA52010601
2023-12-23 13:55:35.8049–TRACE–2023/12/23 13:55:35:8049| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.1304–TRACE–2023/12/23 13:55:39:1289| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.1337–TRACE–2023/12/23 13:55:39:1337| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.3031–TRACE–2023/12/23 13:55:39:3016| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.3065–TRACE–2023/12/23 13:55:39:3064| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.4720–TRACE–2023/12/23 13:55:39:4702| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.4720–TRACE–2023/12/23 13:55:39:4753| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.6353–TRACE–2023/12/23 13:55:39:6336| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.6353–TRACE–2023/12/23 13:55:39:6384| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.7970–TRACE–2023/12/23 13:55:39:7949| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.7970–TRACE–2023/12/23 13:55:39:8002| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:39.9412–TRACE–2023/12/23 13:55:39:9396| 0|  COM5| S |FA52010601
2023-12-23 13:55:39.9412–TRACE–2023/12/23 13:55:39:9437| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.1110–TRACE–2023/12/23 13:55:40:1092| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.1110–TRACE–2023/12/23 13:55:40:1136| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.2671–TRACE–2023/12/23 13:55:40:2656| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.2671–TRACE–2023/12/23 13:55:40:2703| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.4272–TRACE–2023/12/23 13:55:40:4257| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.4307–TRACE–2023/12/23 13:55:40:4307| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.5956–TRACE–2023/12/23 13:55:40:5939| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.5956–TRACE–2023/12/23 13:55:40:5983| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.7650–TRACE–2023/12/23 13:55:40:7635| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.7650–TRACE–2023/12/23 13:55:40:7681| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:40.9421–TRACE–2023/12/23 13:55:40:9405| 0|  COM5| S |FA52010601
2023-12-23 13:55:40.9421–TRACE–2023/12/23 13:55:40:9450| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:41.1117–TRACE–2023/12/23 13:55:41:1081| 0|  COM5| S |FA52010601
2023-12-23 13:55:41.1117–TRACE–2023/12/23 13:55:41:1127| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:41.4695–TRACE–2023/12/23 13:55:41:4677| 0|  COM5| S |FA52010601
2023-12-23 13:55:41.4695–TRACE–2023/12/23 13:55:41:4730| 0|  COM5| Rs |FA01070101000A320D0A
2023-12-23 13:55:41.6272–TRACE–2023/12/23 13:55:41:6256| 0|  COM5| S |FA52010601
2023-12-23 13:55:41.6272–TRACE–2023/12/23 13:55:41:6308| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:41.9844–TRACE–2023/12/23 13:55:41:9825| 0|  COM5| S |FA52010601
2023-12-23 13:55:41.9844–TRACE–2023/12/23 13:55:41:9880| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:42.1411–TRACE–2023/12/23 13:55:42:1394| 0|  COM5| S |FA52010601
2023-12-23 13:55:42.1411–TRACE–2023/12/23 13:55:42:1445| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:42.3162–TRACE–2023/12/23 13:55:42:3142| 0|  COM5| S |FA52010601
2023-12-23 13:55:42.3162–TRACE–2023/12/23 13:55:42:3197| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:42.4959–TRACE–2023/12/23 13:55:42:4942| 0|  COM5| S |FA52010601
2023-12-23 13:55:42.4959–TRACE–2023/12/23 13:55:42:4994| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:42.6778–TRACE–2023/12/23 13:55:42:6757| 0|  COM5| S |FA52010601
2023-12-23 13:55:42.6811–TRACE–2023/12/23 13:55:42:6811| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:51.7107–TRACE–2023/12/23 13:55:51:7088| 0|  COM5| S |FA52010601
2023-12-23 13:55:51.7141–TRACE–2023/12/23 13:55:51:7141| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:51.9023–TRACE–2023/12/23 13:55:51:9003| 0|  COM5| S |FA52010601
2023-12-23 13:55:51.9023–TRACE–2023/12/23 13:55:51:9050| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:52.0909–TRACE–2023/12/23 13:55:52:0888| 0|  COM5| S |FA52010601
2023-12-23 13:55:52.0909–TRACE–2023/12/23 13:55:52:0937| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:52.2761–TRACE–2023/12/23 13:55:52:2742| 0|  COM5| S |FA52010601
2023-12-23 13:55:52.2761–TRACE–2023/12/23 13:55:52:2798| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:52.4501–TRACE–2023/12/23 13:55:52:4482| 0|  COM5| S |FA52010601
2023-12-23 13:55:52.4501–TRACE–2023/12/23 13:55:52:4535| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:52.6242–TRACE–2023/12/23 13:55:52:6222| 0|  COM5| S |FA52010601
2023-12-23 13:55:52.6242–TRACE–2023/12/23 13:55:52:6276| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:52.7780–TRACE–2023/12/23 13:55:52:7760| 0|  COM5| S |FA52010601
2023-12-23 13:55:52.7780–TRACE–2023/12/23 13:55:52:7813| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:55.5486–TRACE–2023/12/23 13:55:55:5465| 0|  COM5| S |FA52010601
2023-12-23 13:55:55.5486–TRACE–2023/12/23 13:55:55:5519| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:55.7207–TRACE–2023/12/23 13:55:55:7185| 0|  COM5| S |FA52010601
2023-12-23 13:55:55.7207–TRACE–2023/12/23 13:55:55:7236| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:55.9165–TRACE–2023/12/23 13:55:55:9144| 0|  COM5| S |FA52010601
2023-12-23 13:55:55.9165–TRACE–2023/12/23 13:55:55:9194| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:56.1060–TRACE–2023/12/23 13:55:56:1040| 0|  COM5| S |FA52010601
2023-12-23 13:55:56.1060–TRACE–2023/12/23 13:55:56:1092| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:56.2904–TRACE–2023/12/23 13:55:56:2743| 0|  COM5| S |FA52010601
2023-12-23 13:55:56.2904–TRACE–2023/12/23 13:55:56:2932| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:56.4360–TRACE–2023/12/23 13:55:56:4341| 0|  COM5| S |FA52010601
2023-12-23 13:55:56.4360–TRACE–2023/12/23 13:55:56:4389| 0|  COM5| Rs |FA01070101000A320D0A
2023-12-23 13:55:57.9521–TRACE–2023/12/23 13:55:57:9500| 0|  COM5| S |FA52010601
2023-12-23 13:55:57.9521–TRACE–2023/12/23 13:55:57:9554| 0|  COM5| Rs |FA010701010020320D0A
2023-12-23 13:55:58.1222–TRACE–2023/12/23 13:55:58:1203| 0|  COM5| S |FA52010601
2023-12-23 13:55:58.1222–TRACE–2023/12/23 13:55:58:1252| 0|  COM5| Rs |FA010701010020320D0A
